iso_code;continent;location;date;total_cases;total_deaths;population;life_expectancy;human_development_index
SUR;South America;Suriname;4/4/2023;82467;1404;618046;71.68;0.738
SUR;South America;Suriname;5/4/2023;82467;1404;618046;71.68;0.738
SUR;South America;Suriname;6/4/2023;82467;1404;618046;71.68;0.738
SUR;South America;Suriname;7/4/2023;82467;1404;618046;71.68;0.738
SUR;South America;Suriname;8/4/2023;82467;1404;618046;71.68;0.738
SUR;South America;Suriname;9/4/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;10/4/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;11/4/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;12/4/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;13/4/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;14/4/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;15/4/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;16/4/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;17/4/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;18/4/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;19/4/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;20/4/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;21/4/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;22/4/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;23/4/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;24/4/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;25/4/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;26/4/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;27/4/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;28/4/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;29/4/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;30/4/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;1/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;2/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;3/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;4/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;5/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;6/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;7/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;8/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;9/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;10/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;11/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;12/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;13/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;14/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;15/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;16/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;17/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;18/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;19/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;20/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;21/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;22/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;23/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;24/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;25/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;26/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;27/5/2023;82495;1404;618046;71.68;0.738
SUR;South America;Suriname;28/5/2023;82497;1404;618046;71.68;0.738
SUR;South America;Suriname;29/5/2023;82497;1404;618046;71.68;0.738
SUR;South America;Suriname;30/5/2023;82497;1404;618046;71.68;0.738
SUR;South America;Suriname;31/5/2023;82497;1404;618046;71.68;0.738
SUR;South America;Suriname;1/6/2023;82497;1404;618046;71.68;0.738
SUR;South America;Suriname;2/6/2023;82497;1404;618046;71.68;0.738
SUR;South America;Suriname;3/6/2023;82497;1404;618046;71.68;0.738
SUR;South America;Suriname;4/6/2023;82498;1404;618046;71.68;0.738
SUR;South America;Suriname;5/6/2023;82498;1404;618046;71.68;0.738
SUR;South America;Suriname;6/6/2023;82498;1404;618046;71.68;0.738
SUR;South America;Suriname;7/6/2023;82498;1404;618046;71.68;0.738
SUR;South America;Suriname;8/6/2023;82498;1404;618046;71.68;0.738
SUR;South America;Suriname;9/6/2023;82498;1404;618046;71.68;0.738
SUR;South America;Suriname;10/6/2023;82498;1404;618046;71.68;0.738
SUR;South America;Suriname;11/6/2023;82501;1404;618046;71.68;0.738
SUR;South America;Suriname;12/6/2023;82501;1404;618046;71.68;0.738
SUR;South America;Suriname;13/6/2023;82501;1404;618046;71.68;0.738
SUR;South America;Suriname;14/6/2023;82501;1404;618046;71.68;0.738
SUR;South America;Suriname;15/6/2023;82501;1404;618046;71.68;0.738
SUR;South America;Suriname;16/6/2023;82501;1404;618046;71.68;0.738
SUR;South America;Suriname;17/6/2023;82501;1404;618046;71.68;0.738
SUR;South America;Suriname;18/6/2023;82502;1404;618046;71.68;0.738
SUR;South America;Suriname;19/6/2023;82502;1404;618046;71.68;0.738
SUR;South America;Suriname;20/6/2023;82502;1404;618046;71.68;0.738
SUR;South America;Suriname;21/6/2023;82502;1404;618046;71.68;0.738
SUR;South America;Suriname;22/6/2023;82502;1404;618046;71.68;0.738
SUR;South America;Suriname;23/6/2023;82502;1404;618046;71.68;0.738
SUR;South America;Suriname;24/6/2023;82502;1404;618046;71.68;0.738
SUR;South America;Suriname;25/6/2023;82504;1404;618046;71.68;0.738
SUR;South America;Suriname;26/6/2023;82504;1404;618046;71.68;0.738
SUR;South America;Suriname;27/6/2023;82504;1404;618046;71.68;0.738
SUR;South America;Suriname;28/6/2023;82504;1404;618046;71.68;0.738
SUR;South America;Suriname;29/6/2023;82504;1404;618046;71.68;0.738
SUR;South America;Suriname;30/6/2023;82504;1404;618046;71.68;0.738
SUR;South America;Suriname;1/7/2023;82504;1404;618046;71.68;0.738
SUR;South America;Suriname;2/7/2023;82504;1404;618046;71.68;0.738
SUR;South America;Suriname;3/7/2023;82504;1404;618046;71.68;0.738
SUR;South America;Suriname;4/7/2023;82504;1404;618046;71.68;0.738
SUR;South America;Suriname;5/7/2023;82504;1404;618046;71.68;0.738
SUR;South America;Suriname;6/7/2023;82504;1404;618046;71.68;0.738
SUR;South America;Suriname;7/7/2023;82504;1404;618046;71.68;0.738
SUR;South America;Suriname;8/7/2023;82504;1404;618046;71.68;0.738
SUR;South America;Suriname;9/7/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;10/7/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;11/7/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;12/7/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;13/7/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;14/7/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;15/7/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;16/7/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;17/7/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;18/7/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;19/7/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;20/7/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;21/7/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;22/7/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;23/7/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;24/7/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;25/7/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;26/7/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;27/7/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;28/7/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;29/7/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;30/7/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;31/7/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;1/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;2/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;3/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;4/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;5/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;6/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;7/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;8/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;9/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;10/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;11/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;12/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;13/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;14/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;15/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;16/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;17/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;18/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;19/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;20/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;21/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;22/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;23/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;24/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;25/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;26/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;27/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;28/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;29/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;30/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;31/8/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;1/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;2/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;3/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;4/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;5/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;6/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;7/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;8/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;9/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;10/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;11/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;12/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;13/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;14/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;15/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;16/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;17/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;18/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;19/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;20/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;21/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;22/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;23/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;24/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;25/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;26/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;27/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;28/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;29/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;30/9/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;1/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;2/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;3/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;4/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;5/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;6/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;7/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;8/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;9/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;10/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;11/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;12/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;13/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;14/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;15/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;16/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;17/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;18/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;19/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;20/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;21/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;22/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;23/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;24/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;25/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;26/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;27/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;28/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;29/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;30/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;31/10/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;1/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;2/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;3/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;4/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;5/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;6/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;7/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;8/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;9/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;10/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;11/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;12/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;13/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;14/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;15/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;16/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;17/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;18/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;19/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;20/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;21/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;22/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;23/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;24/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;25/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;26/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;27/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;28/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;29/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;30/11/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;1/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;2/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;3/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;4/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;5/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;6/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;7/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;8/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;9/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;10/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;11/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;12/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;13/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;14/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;15/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;16/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;17/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;18/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;19/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;20/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;21/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;22/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;23/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;24/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;25/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;26/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;27/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;28/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;29/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;30/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;31/12/2023;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;1/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;2/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;3/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;4/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;5/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;6/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;7/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;8/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;9/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;10/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;11/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;12/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;13/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;14/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;15/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;16/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;17/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;18/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;19/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;20/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;21/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;22/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;23/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;24/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;25/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;26/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;27/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;28/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;29/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;30/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;31/1/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;1/2/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;2/2/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;3/2/2024;82506;1404;618046;71.68;0.738
SUR;South America;Suriname;4/2/2024;82506;1404;618046;71.68;0.738
URY;South America;Uruguay;5/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;6/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;7/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;8/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;9/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;10/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;11/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;12/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;13/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;14/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;15/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;16/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;17/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;18/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;19/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;20/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;21/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;22/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;23/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;24/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;25/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;26/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;27/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;28/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;29/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;30/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;31/1/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;1/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;2/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;3/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;4/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;5/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;6/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;7/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;8/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;9/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;10/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;11/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;12/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;13/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;14/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;15/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;16/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;17/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;18/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;19/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;20/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;21/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;22/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;23/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;24/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;25/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;26/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;27/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;28/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;29/2/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;1/3/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;2/3/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;3/3/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;4/3/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;5/3/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;6/3/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;7/3/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;8/3/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;9/3/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;10/3/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;11/3/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;12/3/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;13/3/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;14/3/2020;0;0;3422796;77.91;0.817
URY;South America;Uruguay;15/3/2020;4;0;3422796;77.91;0.817
URY;South America;Uruguay;16/3/2020;4;0;3422796;77.91;0.817
URY;South America;Uruguay;17/3/2020;4;0;3422796;77.91;0.817
URY;South America;Uruguay;18/3/2020;4;0;3422796;77.91;0.817
URY;South America;Uruguay;19/3/2020;4;0;3422796;77.91;0.817
URY;South America;Uruguay;20/3/2020;4;0;3422796;77.91;0.817
URY;South America;Uruguay;21/3/2020;4;0;3422796;77.91;0.817
URY;South America;Uruguay;22/3/2020;94;0;3422796;77.91;0.817
URY;South America;Uruguay;23/3/2020;94;0;3422796;77.91;0.817
URY;South America;Uruguay;24/3/2020;94;0;3422796;77.91;0.817
URY;South America;Uruguay;25/3/2020;94;0;3422796;77.91;0.817
URY;South America;Uruguay;26/3/2020;94;0;3422796;77.91;0.817
URY;South America;Uruguay;27/3/2020;94;0;3422796;77.91;0.817
